year,month,brand,bev_count
2025,3,KG MOBILITY,3
2025,3,KIA,119
2025,3,LEAPMOTOR,34
2025,3,LEXUS,9
2025,3,LOTUS,3
2025,3,LUCID,3
2025,3,MASERATI,1
2025,3,MAXUS,1
2025,3,MERCEDES-BENZ,158
2025,3,MG,53
2025,3,MINI,114
2025,3,NISSAN,78
2025,3,OPEL,54
2025,3,PEUGEOT,110
2025,3,POLESTAR,108
2025,3,PORSCHE,161
2025,3,RENAULT,266
2025,3,ROLLS ROYCE,2
2025,3,SERES,5
2025,3,SKODA,341
2025,3,SMART,33
2025,3,SSANGYONG,5
2025,3,SUBARU,2
2025,3,TESLA,672
2025,3,TOYOTA,50
2025,3,UEBRIGE (SIEHE TYP),1
2025,3,VOLVO,186
2025,3,VW,302
2025,3,XPENG,1
2025,4,ABARTH,20
2025,4,ALFA ROMEO,6
2025,4,ALPINE,31
2025,4,AUDI,413
2025,4,BMW,321
2025,4,BYD,7
2025,4,CADILLAC,1
2025,4,CITROEN,58
2025,4,CLUB CAR,3
2025,4,CUPRA,113
2025,4,DACIA,39
2025,4,DONGFENG,27
2025,4,FIAT,27
2025,4,FORD,68
2025,4,GENESIS,21
2025,4,HONDA,11
2025,4,HYUNDAI,173
2025,4,JAC,5
2025,4,JAGUAR,2
2025,4,JEEP,6
2025,4,KG MOBILITY,2
2025,4,KIA,104
2025,4,LEAPMOTOR,37
2025,4,LEXUS,7
2025,4,LOTUS,5
2025,4,LUCID,3
2025,4,MASERATI,2
2025,4,MAXUS,1
2025,4,MERCEDES-BENZ,131
2025,4,MG,29
2025,4,MINI,84
2025,4,NISSAN,4
2025,4,OPEL,57
2025,4,PEUGEOT,72
2025,4,POLESTAR,79
2025,4,PORSCHE,148
2025,4,RENAULT,176
2025,4,SERES,13
2025,4,SKODA,318
2025,4,SKYWELL,1
2025,4,SMART,52
2025,4,SSANGYONG,1
2025,4,SUBARU,5
2025,4,TESLA,224
2025,4,TOYOTA,34
2025,4,UEBRIGE (SIEHE TYP),1
2025,4,VOLVO,219
2025,4,VW,289
2025,5,ABARTH,8
2025,5,ALFA ROMEO,7
2025,5,ALPINE,40
2025,5,AUDI,404
2025,5,BMW,350
2025,5,BYD,45
2025,5,CADILLAC,3
2025,5,CITROEN,28
2025,5,CUPRA,129
2025,5,CUSHMAN,1
2025,5,DACIA,34
2025,5,DONGFENG,3
2025,5,FIAT,44
2025,5,FORD,113
2025,5,GENESIS,35
2025,5,HONDA,9
2025,5,HYUNDAI,240
2025,5,JAC,16
2025,5,JAGUAR,4
2025,5,JEEP,2
2025,5,KG MOBILITY,7
2025,5,KIA,96
2025,5,LEAPMOTOR,29
2025,5,LEXUS,4
2025,5,LOTUS,7
2025,5,LUCID,6
2025,5,MASERATI,6
2025,5,MAZDA,1
2025,5,MERCEDES-BENZ,161
2025,5,MG,31
2025,5,MINI,95
2025,5,NISSAN,3
2025,5,OPEL,59
2025,5,PEUGEOT,72
2025,5,POLESTAR,128
2025,5,PORSCHE,166
2025,5,RENAULT,183
2025,5,ROLLS ROYCE,2
2025,5,SERES,7
2025,5,SKODA,444
2025,5,SMART,98
2025,5,SSANGYONG,2
2025,5,SUBARU,4
2025,5,TESLA,446
2025,5,TOYOTA,29
2025,5,UEBRIGE (SIEHE TYP),1
2025,5,VOLVO,257
2025,5,VOYAH,1
2025,5,VW,339
2025,5,XPENG,3
2025,6,ABARTH,10
2025,6,AIWAYS,2
2025,6,ALFA ROMEO,14
2025,6,ALPINE,42
2025,6,AUDI,412
2025,6,BMW,308
2025,6,BYD,26
2025,6,CADILLAC,5
2025,6,CITROEN,57
2025,6,CITROEN-POESSL,1
2025,6,CUPRA,119
2025,6,DACIA,30
2025,6,DONGFENG,4
2025,6,FIAT,54
2025,6,FORD,91
2025,6,GENESIS,31
2025,6,HONDA,11
2025,6,HYUNDAI,189
2025,6,JAC,56
2025,6,JAGUAR,4
2025,6,JEEP,8
2025,6,KG MOBILITY,1
2025,6,KIA,119
2025,6,LEAPMOTOR,30
2025,6,LEXUS,3
2025,6,LOTUS,4
2025,6,LUCID,6
2025,6,MASERATI,2
2025,6,MAXUS,3
2025,6,MERCEDES-BENZ,237
2025,6,MG,58
2025,6,MINI,166
2025,6,NISSAN,23
2025,6,OPEL,69
2025,6,PEUGEOT,65
2025,6,POLESTAR,157
2025,6,PORSCHE,95
2025,6,RENAULT,230
2025,6,ROLLS ROYCE,1
2025,6,SERES,6
2025,6,SKODA,589
2025,6,SKYWELL,1
2025,6,SMART,46
2025,6,SSANGYONG,1
2025,6,SUBARU,1
2025,6,TESLA,986
2025,6,TOYOTA,28
2025,6,VOLVO,258
2025,6,VOYAH,4
2025,6,VW,377
2025,6,XPENG,5
2025,6,ZEEKR,2
2025,7,ABARTH,2
2025,7,ALFA ROMEO,9
2025,7,ALPINE,33
2025,7,AUDI,266
2025,7,BMW,230
2025,7,BYD,31
2025,7,CADILLAC,1
2025,7,CITROEN,43
2025,7,CLUB CAR,1
2025,7,CUPRA,86
2025,7,DACIA,24
2025,7,DONGFENG,6
2025,7,FIAT,43
2025,7,FORD,90
2025,7,GENESIS,18
2025,7,HONDA,9
2025,7,HYUNDAI,182
2025,7,JAC,28
2025,7,JEEP,6
2025,7,JUMBOLINO,2
2025,7,KG MOBILITY,14
2025,7,KIA,127
2025,7,LEAPMOTOR,57
2025,7,LOTUS,3
2025,7,LUCID,23
2025,7,MASERATI,2
2025,7,MAXUS,1
2025,7,MERCEDES-BENZ,142
2025,7,MG,72
2025,7,MINI,107
2025,7,NISSAN,8
2025,7,OPEL,31
2025,7,PEUGEOT,109
2025,7,POLESTAR,56
2025,7,PORSCHE,84
2025,7,RENAULT,211
2025,7,ROLLS ROYCE,1
2025,7,SERES,3
2025,7,SKODA,534
2025,7,SKYWELL,1
2025,7,SMART,77
2025,7,SUBARU,2
2025,7,TESLA,319
2025,7,TOYOTA,19
2025,7,UEBRIGE (SIEHE TYP),7
2025,7,VOLVO,269
2025,7,VOYAH,4
2025,7,VW,387
2025,7,ZEEKR,5
2025,8,ABARTH,9
2025,8,ALFA ROMEO,13
2025,8,ALPINE,23
2025,8,AUDI,283
2025,8,BMW,265
2025,8,BYD,39
2025,8,CADILLAC,2
2025,8,CITROEN,47
2025,8,CUPRA,98
2025,8,DACIA,14
2025,8,DONGFENG,4
2025,8,FIAT,31
2025,8,FORD,100
2025,8,GENESIS,15
2025,8,HONDA,7
2025,8,HYUNDAI,149
2025,8,JAC,16
2025,8,JAGUAR,1
2025,8,JEEP,7
2025,8,KG MOBILITY,7
2025,8,KIA,104
2025,8,LEAPMOTOR,27
2025,8,LOTUS,4
2025,8,LUCID,1
2025,8,MAZDA,10
2025,8,MERCEDES-BENZ,111
2025,8,MG,56
2025,8,MINI,74
2025,8,NIO,1
2025,8,NISSAN,1
2025,8,OPEL,38
2025,8,PEUGEOT,57
2025,8,POLESTAR,66
2025,8,PORSCHE,70
2025,8,RENAULT,222
2025,8,SERES,2
2025,8,SKODA,401
2025,8,SKYWELL,78
2025,8,SMART,62
2025,8,SUBARU,2
2025,8,TESLA,276
2025,8,TOYOTA,18
2025,8,UEBRIGE (SIEHE TYP),1
2025,8,VOLVO,230
2025,8,VOYAH,1
2025,8,VW,223
2025,8,XPENG,1
2025,8,ZEEKR,10
2025,9,ABARTH,14
2025,9,ALFA ROMEO,15
2025,9,ALPINE,22
2025,9,AUDI,360
2025,9,Avantier,1
2025,9,BMW,248
2025,9,BYD,48
2025,9,CADILLAC,4
2025,9,CITROEN,45
2025,9,CUPRA,215
2025,9,DACIA,26
2025,9,FIAT,59
2025,9,FISKER,4
2025,9,FORD,74
2025,9,GENESIS,18
2025,9,HONDA,15
2025,9,HYUNDAI,186
2025,9,JAC,4
2025,9,JEEP,6
2025,9,JUMBOLINO,1
2025,9,KG MOBILITY,4
2025,9,KIA,149
2025,9,LEAPMOTOR,52
2025,9,LOTUS,3
2025,9,LUCID,3
2025,9,MAZDA,84
2025,9,MERCEDES-BENZ,212
2025,9,MG,107
2025,9,MINI,96
2025,9,NISSAN,15
2025,9,OPEL,44
2025,9,PEUGEOT,76
2025,9,POLESTAR,96
2025,9,PORSCHE,77
2025,9,RENAULT,174
2025,9,ROLLS ROYCE,1
2025,9,SERES,8
2025,9,SKODA,628
2025,9,SMART,56
2025,9,SSANGYONG,4
2025,9,SUBARU,7
2025,9,TESLA,1007
2025,9,TOYOTA,31
2025,9,VOLVO,418
2025,9,VW,437
2025,9,XPENG,3
2025,9,ZEEKR,7
2025,10,ABARTH,1
2025,10,ALFA ROMEO,8
2025,10,ALPINE,13
2025,10,AUDI,296
2025,10,BMW,235
2025,10,BYD,74
2025,10,CADILLAC,1
2025,10,CITROEN,55
2025,10,CUPRA,181
2025,10,DACIA,31
2025,10,DONGFENG,7
2025,10,DS,6
2025,10,FIAT,41
2025,10,FISKER,2
2025,10,FORD,144
2025,10,GENESIS,22
2025,10,HONDA,6
2025,10,HYUNDAI,204
2025,10,JAC,44
2025,10,JEEP,7
2025,10,JUMBOLINO,1
2025,10,KG MOBILITY,4
2025,10,KIA,192
2025,10,LEAPMOTOR,73
2025,10,LOTUS,1
2025,10,LUCID,1
2025,10,MASERATI,2
2025,10,MAZDA,28
2025,10,MERCEDES-BENZ,143
2025,10,MG,60
2025,10,MINI,69
2025,10,NISSAN,5
2025,10,OPEL,41
2025,10,PEUGEOT,58
2025,10,POLESTAR,73
2025,10,PORSCHE,91
2025,10,RENAULT,294
2025,10,ROLLS ROYCE,2
2025,10,SERES,5
2025,10,SKODA,720
2025,10,SKYWELL,1
2025,10,SMART,76
2025,10,SSANGYONG,2
2025,10,SUBARU,7
2025,10,TESLA,125
2025,10,TOYOTA,25
2025,10,VOLVO,376
2025,10,VOYAH,1
2025,10,VW,348
2025,10,XPENG,6
2025,10,ZEEKR,20
2025,11,ABARTH,4
2025,11,ALFA ROMEO,5
2025,11,ALPINE,30
2025,11,AUDI,325
2025,11,BMW,215
2025,11,BYD,64
2025,11,CADILLAC,9
2025,11,CITROEN,108
2025,11,CUPRA,271
2025,11,DACIA,30
2025,11,DONGFENG,6
2025,11,DS,12
2025,11,FIAT,35
2025,11,FISKER,2
2025,11,FORD,166
2025,11,GENESIS,19
2025,11,HONDA,3
2025,11,HYUNDAI,236
2025,11,JAC,33
2025,11,JEEP,4
2025,11,KG MOBILITY,11
2025,11,KIA,107
2025,11,LEAPMOTOR,126
2025,11,LOTUS,3
2025,11,LUCID,11
2025,11,MASERATI,4
2025,11,MAZDA,34
2025,11,MERCEDES-BENZ,173
2025,11,MG,100
2025,11,MINI,88
2025,11,NISSAN,8
2025,11,OPEL,21
2025,11,PEUGEOT,77
2025,11,POLESTAR,52
2025,11,PORSCHE,43
2025,11,RENAULT,322
2025,11,ROLLS ROYCE,1
2025,11,SERES,4
2025,11,SKODA,922
2025,11,SKYWELL,1
2025,11,SMART,58
2025,11,SUBARU,5
2025,11,SUZUKI,67
2025,11,TESLA,243
2025,11,TOYOTA,25
2025,11,UEBRIGE (SIEHE TYP),1
2025,11,VOLVO,336
2025,11,VW,326
2025,11,XPENG,10
2025,11,ZEEKR,42
2025,12,ABARTH,5
2025,12,ALFA ROMEO,10
2025,12,ALPINE,40
2025,12,AUDI,504
2025,12,BMW,306
2025,12,BYD,95
2025,12,CADILLAC,14
2025,12,CITROEN,81
2025,12,CUPRA,489
2025,12,DACIA,59
2025,12,DONGFENG,1
2025,12,DS,12
2025,12,FIAT,95
2025,12,FORD,99
2025,12,GENESIS,20
2025,12,HONDA,4
2025,12,HYUNDAI,241
2025,12,JAC,140
2025,12,JEEP,6
2025,12,JIALING,2
2025,12,JUMBOLINO,1
2025,12,KG MOBILITY,9
2025,12,KIA,150
2025,12,LEAPMOTOR,162
2025,12,LOTUS,6
2025,12,MAN,2
2025,12,MASERATI,15
2025,12,MAXUS,2
2025,12,MAZDA,41
2025,12,MERCEDES-BENZ,205
2025,12,MG,101
2025,12,MINI,107
2025,12,MITSUBISHI,72
2025,12,NISSAN,451
2025,12,OPEL,44
2025,12,PEUGEOT,36
2025,12,POLESTAR,118
2025,12,PORSCHE,53
2025,12,RENAULT,292
2025,12,SERES,5
2025,12,SKODA,981
2025,12,SKYWELL,2
2025,12,SMART,87
2025,12,SSANGYONG,1
2025,12,SUBARU,3
2025,12,SUZUKI,144
2025,12,TESLA,1580
2025,12,TOYOTA,520
2025,12,UEBRIGE (SIEHE TYP),3
2025,12,VOLVO,569
2025,12,VOYAH,3
2025,12,VW,429
2025,12,XPENG,31
2025,12,ZEEKR,45
2026,1,ABARTH,1
2026,1,ALFA ROMEO,6
2026,1,ALPINE,13
2026,1,AUDI,139
2026,1,BMW,166
2026,1,BYD,73
2026,1,CADILLAC,1
2026,1,CITROEN,69
2026,1,CUPRA,48
2026,1,DACIA,22
2026,1,DONGFENG,1
2026,1,DS,8
2026,1,FIAT,22
2026,1,FISKER,1
2026,1,FORD,67
2026,1,GENESIS,13
2026,1,HYUNDAI,118
2026,1,JAC,9
2026,1,JEEP,1
2026,1,KG MOBILITY,1
2026,1,KIA,214
2026,1,LEAPMOTOR,111
2026,1,LEXUS,15
2026,1,LUCID,5
2026,1,MASERATI,1
2026,1,MAZDA,12
2026,1,MERCEDES-BENZ,100
2026,1,MG,29
2026,1,MINI,65
2026,1,MITSUBISHI,4
2026,1,NISSAN,37
2026,1,OPEL,59
2026,1,PEUGEOT,71
2026,1,POLESTAR,61
2026,1,PORSCHE,123
2026,1,RENAULT,121
2026,1,RIMAC,1
2026,1,ROLLS ROYCE,1
2026,1,SERES,2
2026,1,SKODA,396
2026,1,SKYWELL,1
2026,1,SMART,65
2026,1,SUZUKI,4
2026,1,TESLA,83
2026,1,TOYOTA,114
2026,1,VOLVO,286
2026,1,VOYAH,4
2026,1,VW,125
2026,1,XPENG,21
2026,1,ZEEKR,43
2026,2,ABARTH,3
2026,2,ALFA ROMEO,9
2026,2,ALPINE,19
2026,2,AUDI,182
2026,2,BMW,179
2026,2,BYD,78
2026,2,CADILLAC,2
2026,2,CITROEN,32
2026,2,CUPRA,112
2026,2,DACIA,22
2026,2,DONGFENG,1
2026,2,DS,9
2026,2,FIAT,19
2026,2,FISKER,1
2026,2,FORD,86
2026,2,GENESIS,55
2026,2,HYUNDAI,106
2026,2,JAC,10
2026,2,JEEP,16
2026,2,KG MOBILITY,3
2026,2,KIA,143
2026,2,LEAPMOTOR,93
2026,2,LEXUS,15
2026,2,LUCID,5
2026,2,MAXUS,1
2026,2,MAZDA,10
2026,2,MERCEDES-BENZ,97
2026,2,MG,60
2026,2,MINI,88
2026,2,MITSUBISHI,3
2026,2,NISSAN,27
2026,2,OPEL,37
2026,2,PEUGEOT,46
2026,2,POLESTAR,51
2026,2,PORSCHE,79
2026,2,RENAULT,156
2026,2,SERES,2
2026,2,SKODA,494
2026,2,SMART,40
2026,2,SUBARU,45
2026,2,SUZUKI,5
2026,2,TESLA,227
2026,2,TOYOTA,72
2026,2,VOLVO,157
2026,2,VOYAH,2
2026,2,VW,171
2026,2,XPENG,22
2026,2,ZEEKR,42
2026,3,ABARTH,10
2026,3,AIWAYS,1
2026,3,ALFA ROMEO,3
2026,3,ALPINE,23
2026,3,AUDI,417
2026,3,BMW,469
2026,3,BYD,143
2026,3,CADILLAC,6
2026,3,CITROEN,39
2026,3,CLUB CAR,2
2026,3,CUPRA,158
2026,3,DACIA,32
2026,3,DONGFENG,4
2026,3,DS,6
2026,3,FIAT,54
2026,3,FISKER,1
2026,3,FORD,95
2026,3,GENESIS,15
2026,3,HYUNDAI,156
2026,3,JAC,32
2026,3,JEEP,18
2026,3,JUMBOLINO,1
2026,3,KG MOBILITY,6
2026,3,KIA,176
2026,3,LEAPMOTOR,109
2026,3,LEXUS,7
2026,3,LOTUS,1
2026,3,LUCID,3
2026,3,MASERATI,4
2026,3,MAZDA,18
2026,3,MERCEDES-BENZ,232
2026,3,MG,146
2026,3,MINI,90
2026,3,MITSUBISHI,10
2026,3,NISSAN,49
2026,3,OPEL,70
2026,3,PEUGEOT,61
2026,3,POLESTAR,127
2026,3,PORSCHE,123
2026,3,RENAULT,227
2026,3,ROLLS ROYCE,2
2026,3,SERES,2
2026,3,SKODA,652
2026,3,SMART,72
2026,3,STIMBO,1
2026,3,SUBARU,30
2026,3,SUZUKI,15
2026,3,TESLA,684
2026,3,TOYOTA,174
2026,3,VOLVO,265
2026,3,VOYAH,2
2026,3,VW,248
2026,3,XPENG,38
2026,3,ZEEKR,78
2026,4,ALFA ROMEO,1
2026,4,ALPINE,18
2026,4,AUDI,87
2026,4,BMW,107
2026,4,BYD,83
2026,4,CITROEN,5
2026,4,CUPRA,48
2026,4,DACIA,13
2026,4,FIAT,23
2026,4,FORD,42
2026,4,GENESIS,1
2026,4,HYUNDAI,55
2026,4,JAC,15
2026,4,JEEP,2
2026,4,KG MOBILITY,1
2026,4,KIA,37
2026,4,LEAPMOTOR,35
2026,4,LEXUS,2
2026,4,LOTUS,1
2026,4,LUCID,1
2026,4,LYNK&CO,3
2026,4,MAZDA,8
2026,4,MERCEDES-BENZ,140
2026,4,MG,24
2026,4,MINI,19
2026,4,MITSUBISHI,2
2026,4,NISSAN,2
2026,4,OPEL,8
2026,4,PEUGEOT,8
2026,4,POLESTAR,23
2026,4,PORSCHE,30
2026,4,RENAULT,67
2026,4,SERES,1
2026,4,SKODA,300
2026,4,SMART,20
2026,4,SUBARU,8
2026,4,SUZUKI,17
2026,4,TESLA,83
2026,4,TOYOTA,40
2026,4,VOLVO,120
2026,4,VW,94
2026,4,XPENG,13
2026,4,ZEEKR,29
